work_id,utilisation_ratio,days_to_first_payment,num_payments,avg_payment_size_lakh,round_number_payment_ratio,vendor_concentration_ratio,uc_submission_lag_days,fy_end_disbursal_ratio,cost_revision_count,payment_interval_cv,is_seeded_anomaly
MPLAD-FIN-403501,0.8601,33.3663,7.0,1.8706,0.2575,0.1433,18.2238,0.1879,0.0,0.6882,0
MPLAD-FIN-403502,0.8996,28.1556,8.0,2.43,0.0323,0.1399,15.9437,0.1023,0.0,0.2614,0
MPLAD-FIN-403503,1.0402,35.614,6.0,2.2066,0.0672,0.4593,14.2229,0.1981,0.0,0.0928,0
MPLAD-FIN-403504,0.9955,43.2814,4.0,0.5238,0.0368,0.1712,59.4126,0.2319,2.0,0.902,0
MPLAD-FIN-403505,0.8969,16.788,3.0,1.1678,0.0331,0.2371,36.5973,0.3476,0.0,0.5949,0
MPLAD-FIN-403506,0.844,48.7676,3.0,2.982,0.2023,0.1392,19.761,0.0738,0.0,0.2699,0
MPLAD-FIN-403507,0.7543,15.4204,2.0,17.0642,0.7268,0.9919,163.4654,0.9247,3.0,2.5106,1
MPLAD-FIN-403508,0.8253,14.9578,3.0,7.4415,0.2065,0.4455,20.7004,0.0764,0.0,0.2865,0
MPLAD-FIN-403509,0.9112,25.8816,6.0,1.5005,0.044,0.2253,31.9193,0.4261,1.0,0.5686,0
MPLAD-FIN-403510,0.7665,64.2546,8.0,6.4224,0.2608,0.5897,47.8743,0.0308,1.0,0.3573,0
MPLAD-FIN-403511,0.9531,45.3419,5.0,1.6511,0.1893,0.1097,31.3808,0.1241,0.0,0.0394,0
MPLAD-FIN-403512,0.7202,25.0921,2.0,7.6458,0.0362,0.0952,39.1837,0.3796,0.0,0.4278,0
MPLAD-FIN-403513,1.0464,82.0262,7.0,2.0894,0.0996,0.2779,9.905,0.2166,0.0,0.1111,0
MPLAD-FIN-403514,0.9173,14.2277,7.0,0.3816,0.1905,0.3617,39.9478,0.186,0.0,0.282,0
MPLAD-FIN-403515,0.9245,104.6243,8.0,2.9397,0.0799,0.5629,13.886,0.2217,0.0,0.0473,0
MPLAD-FIN-403516,0.744,16.1124,5.0,4.9993,0.1271,0.2362,22.3678,0.5058,0.0,0.4256,0
MPLAD-FIN-403517,0.8636,12.7289,7.0,1.687,0.1581,0.3038,72.9429,0.2693,1.0,0.1954,0
MPLAD-FIN-403518,0.8294,8.9572,6.0,2.1964,0.0603,0.3461,11.4071,0.1902,0.0,0.031,0
MPLAD-FIN-403519,0.8719,43.3058,8.0,2.1398,0.0999,0.1996,147.0754,0.3071,0.0,0.0784,0
MPLAD-FIN-403520,0.8079,18.9923,4.0,4.5363,0.2783,0.4777,9.9106,0.4961,1.0,0.5812,0
MPLAD-FIN-403521,0.9477,45.0778,8.0,3.8454,0.0309,0.1476,8.3317,0.2108,0.0,0.3369,0
MPLAD-FIN-403522,0.7271,72.569,2.0,2.5043,0.1474,0.112,61.1027,0.1302,0.0,0.0786,0
MPLAD-FIN-403523,1.0313,11.4454,2.0,24.0106,0.5717,0.8996,264.5996,0.6764,5.0,3.1435,1
MPLAD-FIN-403524,0.7719,12.6744,2.0,1.7954,0.0102,0.2879,32.0934,0.1676,0.0,0.7109,0
MPLAD-FIN-403525,1.0235,76.7595,5.0,2.4479,0.1863,0.1714,19.6862,0.0615,0.0,0.549,0
MPLAD-FIN-403526,0.9796,13.0066,2.0,28.943,0.8171,0.8177,315.3579,0.9187,6.0,3.1067,1
MPLAD-FIN-403527,0.7878,24.5488,6.0,1.4516,0.0977,0.0466,67.1637,0.0613,0.0,0.3918,0
MPLAD-FIN-403528,1.0444,46.6042,3.0,3.9547,0.185,0.1158,10.3483,0.316,0.0,0.2524,0
MPLAD-FIN-403529,0.9202,32.3896,5.0,7.2773,0.1738,0.3588,36.3568,0.2357,0.0,0.2963,0
MPLAD-FIN-403530,0.9648,13.2058,4.0,4.102,0.0234,0.0784,61.7479,0.1516,0.0,0.333,0
MPLAD-FIN-403531,0.8196,15.7656,2.0,2.5009,0.0473,0.1652,23.1456,0.3202,0.0,0.119,0
MPLAD-FIN-403532,0.8992,13.6348,2.0,2.468,0.1971,0.415,44.3747,0.1862,0.0,0.0994,0
MPLAD-FIN-403533,1.0864,5.8678,2.0,33.0391,0.932,0.8131,163.6678,0.962,3.0,1.7522,1
MPLAD-FIN-403534,0.6665,58.3973,4.0,2.1611,0.2001,0.1072,25.026,0.4169,0.0,0.038,0
MPLAD-FIN-403535,0.9145,22.3441,5.0,5.867,0.1627,0.3082,30.8852,0.0636,1.0,0.1762,0
MPLAD-FIN-403536,0.8611,17.5263,2.0,1.7892,0.0364,0.2099,19.819,0.2962,0.0,0.53,0
MPLAD-FIN-403537,0.9546,8.7994,1.0,15.9331,0.3482,0.9014,174.1699,0.9693,3.0,2.2619,1
MPLAD-FIN-403538,0.6869,35.1475,3.0,3.133,0.3761,0.2559,81.9147,0.0824,1.0,0.1385,0
MPLAD-FIN-403539,1.0002,78.5013,2.0,2.1333,0.1531,0.0426,63.1894,0.1023,0.0,0.2446,0
MPLAD-FIN-403540,0.7874,44.2061,3.0,3.5432,0.1869,0.1754,83.7329,0.3457,1.0,0.1345,0
MPLAD-FIN-403541,0.9892,22.4338,6.0,2.4539,0.0949,0.1897,24.5263,0.0384,0.0,0.5312,0
MPLAD-FIN-403542,0.9447,22.0871,2.0,0.7488,0.1078,0.1764,16.6048,0.2391,0.0,0.6066,0
MPLAD-FIN-403543,0.8717,39.513,3.0,3.6359,0.0178,0.1519,16.1165,0.425,0.0,0.3968,0
MPLAD-FIN-403544,0.8251,49.3958,8.0,2.9651,0.1629,0.7671,33.0961,0.1166,0.0,0.5311,0
MPLAD-FIN-403545,0.8654,34.2978,3.0,6.2043,0.0462,0.3301,33.3272,0.18,0.0,0.7117,0
MPLAD-FIN-403546,0.6577,29.5626,8.0,8.0306,0.0845,0.1542,29.6248,0.2706,1.0,0.2367,0
MPLAD-FIN-403547,1.05,51.5294,7.0,13.7154,0.0132,0.1585,36.1177,0.0184,0.0,0.3388,0
MPLAD-FIN-403548,1.05,11.2558,7.0,3.6682,0.2269,0.0289,37.8683,0.3045,1.0,0.5681,0
MPLAD-FIN-403549,1.0273,38.5076,2.0,2.838,0.3085,0.4108,68.4442,0.1359,0.0,0.9406,0
MPLAD-FIN-403550,0.9301,99.3691,3.0,2.8513,0.048,0.1606,74.8098,0.4503,0.0,0.0893,0
MPLAD-FIN-403551,1.0522,0.2228,2.0,9.8284,0.8903,0.8708,201.6364,0.9767,4.0,1.9648,1
MPLAD-FIN-403552,0.8698,50.3982,7.0,1.0994,0.0912,0.2139,42.8541,0.169,1.0,0.0467,0
MPLAD-FIN-403553,0.9685,1.807,1.0,35.1179,0.7754,0.8905,181.9056,0.9878,1.0,2.1884,1
MPLAD-FIN-403554,1.05,35.1532,6.0,3.9099,0.1653,0.1038,109.9442,0.0888,0.0,0.3061,0
MPLAD-FIN-403555,0.8808,13.3486,6.0,7.2803,0.2722,0.1272,82.4718,0.2493,1.0,1.1056,0
MPLAD-FIN-403556,0.9519,12.6914,7.0,5.2527,0.2609,0.081,13.3539,0.2646,2.0,0.2043,0
MPLAD-FIN-403557,0.8982,27.3395,6.0,5.4694,0.0355,0.5289,20.4744,0.3831,0.0,0.3223,0
MPLAD-FIN-403558,1.0435,32.2014,6.0,2.2957,0.1841,0.5822,21.4082,0.0599,0.0,1.4159,0
MPLAD-FIN-403559,0.8567,72.2436,7.0,5.8603,0.1286,0.5819,86.5709,0.2026,0.0,0.2746,0
MPLAD-FIN-403560,0.7475,85.6335,4.0,6.7636,0.1833,0.1196,23.706,0.6014,0.0,0.3988,0
MPLAD-FIN-403561,0.818,2.7015,2.0,29.154,0.6382,0.8071,172.0317,0.8648,5.0,3.3288,1
MPLAD-FIN-403562,0.9153,4.6702,5.0,1.4262,0.033,0.0239,7.9802,0.1237,0.0,0.8311,0
MPLAD-FIN-403563,1.05,38.5697,5.0,1.6117,0.2911,0.1263,77.7502,0.0811,0.0,0.831,0
MPLAD-FIN-403564,0.9493,1.8996,2.0,5.0147,0.0091,0.1696,57.8459,0.2724,0.0,0.4597,0
MPLAD-FIN-403565,0.8397,24.5791,4.0,2.3383,0.0717,0.1007,26.7616,0.3698,0.0,0.3324,0
MPLAD-FIN-403566,0.8585,34.8541,6.0,1.538,0.143,0.1764,15.0966,0.1139,1.0,0.4906,0
MPLAD-FIN-403567,0.8576,9.0633,4.0,6.2211,0.2119,0.2278,56.3456,0.2775,0.0,0.3897,0
MPLAD-FIN-403568,0.9314,16.6678,7.0,5.6523,0.1285,0.1695,10.5951,0.4163,0.0,0.35,0
MPLAD-FIN-403569,0.7863,78.8653,8.0,1.2738,0.1982,0.3947,51.1816,0.0465,0.0,0.2761,0
MPLAD-FIN-403570,0.9619,15.7387,3.0,2.6129,0.2641,0.4931,55.1089,0.1375,0.0,0.1907,0
MPLAD-FIN-403571,0.7005,32.5333,4.0,1.133,0.1652,0.5703,31.3177,0.1652,0.0,0.2051,0
MPLAD-FIN-403572,0.6418,16.0665,4.0,3.7032,0.1307,0.4349,89.3741,0.5022,0.0,0.9256,0
MPLAD-FIN-403573,0.8792,55.3294,3.0,2.0586,0.0472,0.3258,63.9688,0.0883,2.0,0.1151,0
MPLAD-FIN-403574,0.9641,11.5991,4.0,1.4515,0.199,0.106,25.0325,0.1027,0.0,0.763,0
MPLAD-FIN-403575,0.7221,33.0633,3.0,3.3014,0.0919,0.1057,16.6269,0.0071,0.0,1.0739,0
MPLAD-FIN-403576,0.9123,64.8919,4.0,4.5875,0.2318,0.0224,8.2523,0.6117,0.0,0.6209,0
MPLAD-FIN-403577,0.8869,45.968,6.0,3.332,0.028,0.0135,9.2767,0.376,0.0,0.1208,0
MPLAD-FIN-403578,1.1183,3.3768,1.0,22.7805,0.963,0.9026,189.7862,0.6717,3.0,2.0653,1
MPLAD-FIN-403579,0.8753,19.5134,6.0,3.7069,0.2799,0.6664,55.6319,0.1568,1.0,0.2898,0
MPLAD-FIN-403580,0.8132,22.1842,5.0,0.4715,0.014,0.0825,51.4693,0.1106,0.0,0.0395,0
MPLAD-FIN-403581,0.8339,36.3614,3.0,5.2466,0.0226,0.2483,27.7559,0.4786,1.0,0.2913,0
MPLAD-FIN-403582,0.8688,33.3458,8.0,1.0759,0.133,0.2859,22.8953,0.1173,1.0,0.3423,0
MPLAD-FIN-403583,0.9647,19.4024,6.0,7.4239,0.1406,0.2873,23.8409,0.0642,0.0,0.6573,0
MPLAD-FIN-403584,0.8255,34.0642,4.0,6.4713,0.0642,0.3057,14.1128,0.4146,1.0,1.1727,0
MPLAD-FIN-403585,0.8304,47.0798,4.0,3.8638,0.0552,0.1206,107.7684,0.1618,0.0,0.4638,0
MPLAD-FIN-403586,0.851,21.5679,3.0,1.3339,0.0342,0.1676,51.9684,0.1399,0.0,0.3047,0
MPLAD-FIN-403587,0.6278,13.7323,3.0,4.3573,0.0675,0.0848,43.3524,0.1141,0.0,0.2115,0
MPLAD-FIN-403588,1.0366,1.6676,2.0,18.0579,0.8899,0.7013,540.8566,0.7688,3.0,2.0652,1
MPLAD-FIN-403589,0.9583,24.3985,6.0,3.2207,0.0258,0.1809,68.7583,0.2992,0.0,0.135,0
MPLAD-FIN-403590,0.9918,1.108,1.0,4.5338,0.8937,0.8829,153.6353,0.9412,5.0,4.7659,1
MPLAD-FIN-403591,0.907,26.9446,8.0,3.9445,0.1062,0.1714,30.5373,0.3253,0.0,0.1038,0
MPLAD-FIN-403592,0.8996,44.365,3.0,4.7635,0.2543,0.1311,39.4626,0.1509,1.0,1.2868,0
MPLAD-FIN-403593,0.9285,31.4554,4.0,2.062,0.2522,0.3906,20.956,0.0715,0.0,0.8219,0
MPLAD-FIN-403594,0.8138,22.0043,4.0,0.8328,0.0544,0.6122,9.6635,0.0828,0.0,0.5767,0
MPLAD-FIN-403595,1.05,21.5514,8.0,0.7274,0.0392,0.2494,58.3125,0.2725,0.0,0.077,0
MPLAD-FIN-403596,1.05,58.2976,2.0,7.1571,0.0531,0.3294,27.0309,0.4825,0.0,0.2972,0
MPLAD-FIN-403597,0.9222,38.0392,6.0,2.7949,0.0076,0.2803,16.8429,0.4615,0.0,0.7634,0
MPLAD-FIN-403598,0.9679,10.0047,1.0,24.3795,0.6407,0.9123,219.2856,0.6445,5.0,1.4428,1
MPLAD-FIN-403599,0.73,14.3775,4.0,12.1188,0.064,0.4033,59.4587,0.296,0.0,0.4197,0
MPLAD-FIN-403600,0.7467,15.4175,2.0,22.8271,0.9712,0.9121,212.1493,0.5694,3.0,2.3393,1
MPLAD-FIN-403601,0.7832,17.0422,8.0,6.0062,0.1311,0.2905,31.712,0.3996,0.0,0.2395,0
MPLAD-FIN-403602,0.9373,20.5762,6.0,3.9433,0.1234,0.1062,1.2995,0.1987,0.0,0.3136,0
MPLAD-FIN-403603,0.757,53.8248,2.0,2.3724,0.0087,0.0429,54.9083,0.5311,0.0,0.9055,0
MPLAD-FIN-403604,0.7991,21.7574,4.0,2.5338,0.1121,0.3238,10.0443,0.0381,0.0,0.0631,0
MPLAD-FIN-403605,0.8485,43.493,7.0,1.9751,0.3446,0.2601,29.645,0.057,2.0,0.1883,0
MPLAD-FIN-403606,0.865,35.4013,5.0,1.6994,0.269,0.252,27.5715,0.5368,2.0,0.1803,0
MPLAD-FIN-403607,0.8704,40.7133,7.0,6.2308,0.11,0.3229,47.7776,0.2365,0.0,0.1294,0
MPLAD-FIN-403608,1.3051,1.6185,1.0,38.2545,0.5375,0.9662,298.2205,0.8165,7.0,1.1378,1
MPLAD-FIN-403609,0.7555,91.5569,2.0,1.1541,0.1004,0.1815,35.0442,0.122,0.0,0.0301,0
MPLAD-FIN-403610,0.9944,59.8728,6.0,2.033,0.1715,0.326,79.4294,0.1547,0.0,0.1922,0
MPLAD-FIN-403611,0.9281,32.6721,6.0,2.8726,0.2677,0.3989,47.4091,0.1197,0.0,0.2551,0
MPLAD-FIN-403612,0.585,29.1685,2.0,2.878,0.0687,0.1356,20.3504,0.2025,0.0,1.7474,0
MPLAD-FIN-403613,0.969,16.0027,4.0,3.2084,0.1706,0.2141,97.131,0.0734,1.0,0.1518,0
MPLAD-FIN-403614,0.9635,16.6616,7.0,4.096,0.1432,0.014,56.7405,0.1821,1.0,0.6211,0
MPLAD-FIN-403615,1.0108,46.5787,2.0,0.4719,0.1523,0.3165,15.8043,0.5502,0.0,0.2139,0
MPLAD-FIN-403616,0.6506,10.104,8.0,1.7235,0.2499,0.0729,60.7987,0.0966,0.0,1.0014,0
MPLAD-FIN-403617,0.9453,47.5059,6.0,2.8092,0.0219,0.2817,36.479,0.1094,0.0,1.4032,0
MPLAD-FIN-403618,0.7827,24.4581,7.0,1.4323,0.1373,0.1864,31.7932,0.1158,0.0,0.3366,0
MPLAD-FIN-403619,0.9116,46.7892,3.0,5.0082,0.3854,0.5229,25.7276,0.2046,1.0,0.6185,0
MPLAD-FIN-403620,0.8771,101.5127,8.0,1.4686,0.1112,0.0579,26.2696,0.2759,1.0,0.0645,0
MPLAD-FIN-403621,0.6908,49.6021,3.0,1.1216,0.2699,0.2556,77.8832,0.1252,0.0,0.9258,0
MPLAD-FIN-403622,0.9447,52.1919,7.0,1.8491,0.0383,0.3215,40.8397,0.3747,0.0,0.0644,0
MPLAD-FIN-403623,0.872,16.8562,4.0,0.4619,0.0592,0.1823,59.1807,0.3092,0.0,0.0606,0
MPLAD-FIN-403624,0.7491,16.9723,2.0,1.1613,0.0264,0.0295,101.4249,0.3395,0.0,0.7245,0
MPLAD-FIN-403625,0.9246,26.2849,8.0,5.9942,0.0757,0.3627,46.3509,0.3775,1.0,1.1581,0
MPLAD-FIN-403626,0.8608,13.4927,2.0,4.257,0.1939,0.2604,36.7539,0.4889,0.0,0.8038,0
MPLAD-FIN-403627,1.05,53.605,8.0,10.803,0.1434,0.3317,33.013,0.1023,2.0,0.254,0
MPLAD-FIN-403628,1.05,12.4367,8.0,3.3537,0.338,0.3008,43.5828,0.1294,0.0,0.2274,0
MPLAD-FIN-403629,0.8572,94.7656,4.0,4.1321,0.1846,0.4431,67.3737,0.2067,2.0,0.1992,0
MPLAD-FIN-403630,0.9461,23.3836,7.0,2.2752,0.0634,0.2176,44.0962,0.2962,0.0,0.3905,0
MPLAD-FIN-403631,0.73,26.7893,7.0,2.2738,0.1796,0.517,38.7081,0.1659,0.0,0.334,0
MPLAD-FIN-403632,0.8693,47.3356,4.0,3.9534,0.1645,0.1657,48.8772,0.4251,0.0,0.44,0
MPLAD-FIN-403633,0.8688,18.6042,7.0,4.7733,0.4338,0.2531,72.1181,0.1706,1.0,0.435,0
MPLAD-FIN-403634,0.9817,40.4294,5.0,9.086,0.1159,0.0463,41.5237,0.3252,0.0,0.111,0
MPLAD-FIN-403635,0.7453,23.3362,3.0,3.428,0.4057,0.2402,36.3545,0.0591,0.0,0.3979,0
MPLAD-FIN-403636,0.9545,89.9973,2.0,2.6613,0.2422,0.373,30.6486,0.0624,0.0,0.7934,0
MPLAD-FIN-403637,0.9858,80.184,6.0,4.898,0.088,0.186,48.2846,0.0196,0.0,0.5986,0
MPLAD-FIN-403638,0.9936,58.4138,5.0,7.2104,0.154,0.0795,27.8158,0.2487,0.0,0.2859,0
MPLAD-FIN-403639,0.6212,28.4402,7.0,2.1597,0.0278,0.5506,4.142,0.2126,0.0,0.1221,0
MPLAD-FIN-403640,1.0472,16.4617,3.0,0.5758,0.0619,0.1013,18.2013,0.2092,0.0,0.3127,0
MPLAD-FIN-403641,0.8379,21.0354,6.0,3.9444,0.4673,0.0349,35.1826,0.2439,0.0,0.1383,0
MPLAD-FIN-403642,0.8584,31.7812,4.0,6.0038,0.2795,0.4517,23.5761,0.1441,1.0,0.2407,0
MPLAD-FIN-403643,0.9511,72.6219,3.0,3.315,0.3045,0.5501,28.8528,0.526,1.0,0.3016,0
MPLAD-FIN-403644,0.8634,48.0914,8.0,4.6186,0.0829,0.4029,54.8989,0.2849,0.0,0.4304,0
MPLAD-FIN-403645,0.8402,57.7749,2.0,4.0197,0.0225,0.0102,44.7103,0.0981,0.0,0.1409,0
MPLAD-FIN-403646,1.05,54.8058,3.0,3.7928,0.26,0.1976,30.8928,0.2,1.0,0.1512,0
MPLAD-FIN-403647,0.7617,16.4429,7.0,3.9393,0.0862,0.2722,46.269,0.289,0.0,1.004,0
MPLAD-FIN-403648,0.9415,7.9773,1.0,19.9203,0.8945,0.8018,153.7419,0.9076,1.0,1.0519,1
MPLAD-FIN-403649,0.9043,19.7547,6.0,4.2821,0.1196,0.3219,55.3181,0.109,0.0,0.3832,0
MPLAD-FIN-403650,0.8831,25.8545,6.0,1.83,0.4046,0.1308,67.1352,0.1056,0.0,0.3312,0
MPLAD-FIN-403651,0.9405,15.0093,7.0,5.4087,0.2625,0.3498,55.6998,0.1855,0.0,0.732,0
MPLAD-FIN-403652,0.9068,85.1948,4.0,4.7455,0.0143,0.1394,25.7737,0.111,0.0,0.1132,0
MPLAD-FIN-403653,0.8038,51.2912,6.0,3.2118,0.2564,0.3282,58.6798,0.0501,0.0,0.6721,0
MPLAD-FIN-403654,1.0146,71.2471,8.0,1.5594,0.0227,0.337,70.6264,0.2147,0.0,0.0665,0
MPLAD-FIN-403655,0.8115,21.2775,5.0,2.2061,0.1897,0.3226,90.8488,0.0331,0.0,0.631,0
MPLAD-FIN-403656,0.8992,44.948,7.0,1.9607,0.2985,0.3455,42.5647,0.1249,0.0,1.0398,0
MPLAD-FIN-403657,0.9458,46.3396,6.0,3.0001,0.1016,0.1662,7.2215,0.2018,0.0,0.3092,0
MPLAD-FIN-403658,0.9972,41.1456,7.0,1.6368,0.046,0.1825,119.4777,0.3191,1.0,0.0533,0
MPLAD-FIN-403659,0.8212,32.5468,5.0,6.2364,0.0945,0.2766,69.9137,0.0719,1.0,1.2023,0
MPLAD-FIN-403660,0.996,3.1026,8.0,3.605,0.078,0.2648,82.2511,0.0905,0.0,0.6636,0
MPLAD-FIN-403661,0.7206,25.9359,2.0,6.1257,0.2713,0.2035,24.0243,0.1111,1.0,0.3997,0
MPLAD-FIN-403662,1.1795,0.5603,2.0,17.7353,0.7081,0.9152,150.1106,0.6449,6.0,3.2009,1
MPLAD-FIN-403663,1.05,82.1557,5.0,0.9473,0.1764,0.1326,198.987,0.171,0.0,0.5078,0
MPLAD-FIN-403664,0.8801,29.4428,8.0,3.0566,0.0169,0.1083,102.9034,0.3792,0.0,0.0968,0
MPLAD-FIN-403665,1.1391,1.5869,2.0,13.5397,0.9275,0.9844,264.1683,0.9987,2.0,2.963,1
MPLAD-FIN-403666,0.9369,31.1659,7.0,2.9448,0.1307,0.2564,13.4183,0.018,0.0,0.5192,0
MPLAD-FIN-403667,1.05,31.1082,7.0,2.5644,0.0084,0.2613,34.2501,0.1222,0.0,0.3541,0
MPLAD-FIN-403668,1.0046,29.0238,2.0,3.3333,0.0309,0.1807,57.6671,0.1353,0.0,0.3958,0
MPLAD-FIN-403669,0.9472,13.5819,7.0,3.5181,0.1735,0.1938,77.1468,0.3233,0.0,0.6966,0
MPLAD-FIN-403670,0.7107,41.1965,7.0,3.4526,0.0954,0.0345,12.4616,0.1864,1.0,0.6739,0
MPLAD-FIN-403671,0.8537,43.9535,5.0,3.2305,0.1562,0.1302,36.1975,0.2076,0.0,0.2875,0
MPLAD-FIN-403672,0.8165,25.4218,2.0,2.5473,0.1212,0.1164,89.6529,0.3711,0.0,1.0058,0
MPLAD-FIN-403673,0.9834,30.728,8.0,3.2851,0.0975,0.2901,27.1763,0.4904,0.0,0.3641,0
MPLAD-FIN-403674,0.897,20.0586,3.0,5.1148,0.1189,0.3275,108.7746,0.5667,0.0,0.8053,0
MPLAD-FIN-403675,1.0062,45.9718,8.0,3.4293,0.1278,0.44,25.3918,0.1864,0.0,0.2503,0
MPLAD-FIN-403676,0.6408,36.0486,8.0,3.5468,0.0823,0.2257,15.2333,0.1097,0.0,0.3892,0
MPLAD-FIN-403677,0.9232,18.4236,5.0,5.2456,0.2053,0.1791,106.0057,0.189,0.0,0.3208,0
MPLAD-FIN-403678,1.0389,5.9701,1.0,20.2181,0.7889,0.792,120.266,0.6474,3.0,3.0974,1
MPLAD-FIN-403679,0.8787,42.3922,8.0,4.3784,0.0571,0.3465,12.35,0.1026,1.0,0.7734,0
MPLAD-FIN-403680,0.8977,50.3502,4.0,0.7292,0.1314,0.1454,42.1432,0.1935,1.0,0.4615,0
MPLAD-FIN-403681,0.8758,12.5938,6.0,3.0839,0.1171,0.1634,84.3659,0.0963,1.0,0.1586,0
MPLAD-FIN-403682,0.879,33.8838,8.0,7.8687,0.0395,0.2203,44.0552,0.1764,0.0,0.4244,0
MPLAD-FIN-403683,0.8357,59.128,4.0,2.1909,0.1645,0.0934,40.9836,0.3558,0.0,0.1432,0
MPLAD-FIN-403684,0.9419,37.3786,8.0,5.2919,0.023,0.1689,71.0399,0.0547,1.0,0.1133,0
MPLAD-FIN-403685,0.8302,17.7624,3.0,3.3705,0.2324,0.1633,53.016,0.1541,0.0,0.7774,0
MPLAD-FIN-403686,1.0129,54.8809,6.0,7.554,0.1021,0.187,39.1612,0.4374,0.0,0.1142,0
MPLAD-FIN-403687,0.9948,18.544,2.0,3.2138,0.0788,0.2294,36.9296,0.0671,0.0,0.1546,0
MPLAD-FIN-403688,0.9187,9.2976,3.0,3.1528,0.0596,0.0792,19.3625,0.5582,0.0,0.2959,0
MPLAD-FIN-403689,0.79,21.9712,3.0,2.7506,0.1876,0.1769,49.9935,0.1483,0.0,0.4136,0
MPLAD-FIN-403690,1.0368,6.7373,4.0,2.9664,0.1053,0.0655,62.0034,0.358,0.0,0.5747,0
MPLAD-FIN-403691,0.8061,29.9671,5.0,6.7679,0.2192,0.0467,50.3145,0.2217,0.0,0.1879,0
MPLAD-FIN-403692,0.9835,5.948,4.0,1.2729,0.2454,0.3367,31.4475,0.0329,0.0,0.3102,0
MPLAD-FIN-403693,0.7289,48.7786,3.0,3.3002,0.3582,0.152,73.1677,0.388,1.0,0.1597,0
MPLAD-FIN-403694,1.0093,35.0576,4.0,1.0674,0.095,0.3207,14.1252,0.1008,0.0,0.331,0
MPLAD-FIN-403695,0.8243,86.5423,4.0,2.8737,0.1965,0.0947,49.3117,0.102,1.0,1.1074,0
MPLAD-FIN-403696,0.9799,39.9827,5.0,2.4831,0.2315,0.2377,10.223,0.1688,1.0,0.9414,0
MPLAD-FIN-403697,0.897,21.902,8.0,2.7744,0.0627,0.0522,34.3134,0.1869,0.0,0.5547,0
MPLAD-FIN-403698,1.0198,29.9812,2.0,4.4365,0.1481,0.5806,36.4603,0.6912,0.0,0.2154,0
MPLAD-FIN-403699,0.9799,22.873,7.0,2.8398,0.2827,0.5141,24.3434,0.451,0.0,0.7959,0
MPLAD-FIN-403700,0.8038,33.9512,4.0,3.2846,0.1448,0.3612,65.9322,0.1797,1.0,0.6539,0
MPLAD-FIN-403701,0.9199,20.9489,4.0,4.0435,0.138,0.3754,153.1604,0.544,0.0,0.9319,0
MPLAD-FIN-403702,0.7079,16.1406,2.0,10.2368,0.0479,0.1787,25.9216,0.3176,0.0,0.3604,0
MPLAD-FIN-403703,0.9143,39.1747,3.0,1.3398,0.0077,0.0627,55.5137,0.4795,0.0,0.5311,0
MPLAD-FIN-403704,0.8035,37.4759,6.0,3.5011,0.0842,0.1465,42.0246,0.1395,0.0,0.5838,0
MPLAD-FIN-403705,0.9674,66.5534,5.0,5.4203,0.0349,0.2467,24.8963,0.3493,0.0,0.287,0
MPLAD-FIN-403706,0.8794,16.9438,2.0,9.6068,0.3034,0.3763,38.4535,0.0771,0.0,0.5833,0
MPLAD-FIN-403707,1.05,47.5743,7.0,3.3859,0.1694,0.0546,41.5939,0.1425,1.0,0.4412,0
MPLAD-FIN-403708,0.922,62.7524,8.0,2.2428,0.0184,0.3166,35.0458,0.0775,1.0,0.3554,0
MPLAD-FIN-403709,0.8315,27.2441,3.0,2.9129,0.3405,0.2518,70.4432,0.2645,0.0,0.2136,0
MPLAD-FIN-403710,0.7461,66.5957,2.0,2.8919,0.0444,0.0808,16.7067,0.1162,1.0,0.509,0
MPLAD-FIN-403711,1.0721,2.4851,2.0,22.3397,0.89,0.9213,444.9035,0.7682,4.0,4.0147,1
MPLAD-FIN-403712,0.9367,23.1257,4.0,6.8107,0.1141,0.2192,19.3816,0.0669,0.0,0.0845,0
MPLAD-FIN-403713,0.8321,0.3336,2.0,29.7194,0.7814,0.8291,215.3268,0.8172,2.0,1.1373,1
MPLAD-FIN-403714,0.7602,34.3394,6.0,2.1107,0.1123,0.3292,8.5989,0.086,0.0,0.1897,0
MPLAD-FIN-403715,0.8022,17.4059,6.0,6.3172,0.1329,0.3058,15.7562,0.3023,0.0,0.2425,0
MPLAD-FIN-403716,0.9052,8.4441,6.0,4.5751,0.109,0.3087,64.7894,0.0787,1.0,0.2159,0
MPLAD-FIN-403717,0.9837,123.0522,8.0,6.249,0.1243,0.1916,107.9776,0.1509,0.0,0.1174,0
MPLAD-FIN-403718,0.7969,35.0999,8.0,1.0247,0.0748,0.1304,44.9487,0.1598,0.0,0.2437,0
MPLAD-FIN-403719,1.05,48.621,8.0,1.5097,0.2777,0.3321,33.8746,0.1234,0.0,0.902,0
MPLAD-FIN-403720,1.05,34.4454,3.0,7.7797,0.1116,0.429,68.9657,0.3714,1.0,0.4803,0
MPLAD-FIN-403721,0.8689,23.9409,6.0,0.8459,0.1708,0.1542,25.2582,0.2312,0.0,0.4485,0
MPLAD-FIN-403722,0.7574,46.5583,2.0,1.7082,0.0854,0.0864,26.1047,0.3704,1.0,0.2021,0
MPLAD-FIN-403723,0.9892,57.2131,8.0,2.8823,0.1247,0.3602,22.3634,0.0427,0.0,0.105,0
