project_id,sanctioned_cost_lakh,planned_duration_days,sanction_to_start_lag_days,num_bidders,vendor_past_overrun_rate,vendor_completed_projects,district_past_delay_rate,monsoon_overlap_months,fund_release_tranches,rate_deviation_pct,is_election_year,category_code,is_delayed_or_overrun
PRJ-305492,17.68,117.0,7.3,6.0,0.2754,15.0,0.5581,0.0,1.0,-4.4,1.0,4.0,0
PRJ-305493,50.22,327.0,52.1,2.0,0.0156,43.0,0.1441,0.0,4.0,13.59,0.0,4.0,0
PRJ-305494,28.53,280.0,53.2,3.0,0.3001,14.0,0.4502,1.0,2.0,24.37,0.0,0.0,1
PRJ-305495,4.79,354.0,14.0,7.0,0.1062,38.0,0.4565,4.0,2.0,11.1,1.0,0.0,1
PRJ-305496,12.22,86.0,15.1,2.0,0.3646,5.0,0.465,0.0,1.0,2.89,0.0,1.0,0
PRJ-305497,14.96,323.0,54.5,5.0,0.1552,1.0,0.3407,2.0,4.0,12.26,0.0,3.0,1
PRJ-305498,14.27,380.0,14.7,7.0,0.5036,4.0,0.4232,1.0,2.0,-1.87,0.0,8.0,0
PRJ-305499,11.03,399.0,115.0,7.0,0.2056,13.0,0.5355,3.0,3.0,3.08,0.0,0.0,1
PRJ-305500,14.08,425.0,32.5,2.0,0.0276,29.0,0.2438,3.0,1.0,8.62,0.0,7.0,0
PRJ-305501,14.58,354.0,128.5,3.0,0.3046,37.0,0.4491,4.0,4.0,6.5,0.0,2.0,1
PRJ-305502,8.19,392.0,110.3,5.0,0.1511,36.0,0.3094,3.0,3.0,11.49,1.0,0.0,0
PRJ-305503,24.17,89.0,44.1,5.0,0.0437,5.0,0.4675,3.0,4.0,8.14,0.0,5.0,0
PRJ-305504,33.96,439.0,55.9,2.0,0.1979,22.0,0.5132,2.0,3.0,-8.81,0.0,8.0,0
PRJ-305505,19.69,226.0,96.3,5.0,0.1915,27.0,0.4303,4.0,3.0,7.71,1.0,0.0,1
PRJ-305506,16.11,316.0,19.4,1.0,0.0596,23.0,0.3758,1.0,3.0,-8.98,0.0,6.0,0
PRJ-305507,11.7,315.0,34.9,6.0,0.1136,40.0,0.3298,4.0,3.0,8.78,0.0,2.0,0
PRJ-305508,14.88,528.0,126.4,6.0,0.2179,29.0,0.2398,0.0,4.0,-4.91,0.0,6.0,0
PRJ-305509,15.89,205.0,88.8,4.0,0.2224,20.0,0.6196,1.0,1.0,-15.5,0.0,5.0,0
PRJ-305510,6.03,235.0,40.0,2.0,0.4854,13.0,0.7062,0.0,2.0,-16.8,0.0,6.0,1
PRJ-305511,23.42,421.0,56.2,2.0,0.1797,18.0,0.1541,3.0,4.0,25.9,1.0,7.0,1
PRJ-305512,9.29,358.0,28.0,6.0,0.1766,49.0,0.2474,3.0,1.0,-12.6,0.0,0.0,0
PRJ-305513,30.2,202.0,37.4,4.0,0.1659,43.0,0.4648,1.0,4.0,11.37,0.0,6.0,0
PRJ-305514,13.77,215.0,71.0,8.0,0.2519,25.0,0.2652,2.0,3.0,8.11,0.0,5.0,0
PRJ-305515,23.68,455.0,37.5,8.0,0.2757,25.0,0.4475,0.0,2.0,11.06,0.0,5.0,0
PRJ-305516,19.51,458.0,79.1,4.0,0.0552,17.0,0.4992,3.0,1.0,-12.09,1.0,7.0,0
PRJ-305517,4.84,117.0,14.7,3.0,0.454,31.0,0.1425,1.0,2.0,-5.03,1.0,1.0,0
PRJ-305518,28.51,242.0,70.4,7.0,0.4743,52.0,0.7766,3.0,4.0,-11.68,0.0,6.0,0
PRJ-305519,7.23,425.0,21.4,6.0,0.0901,11.0,0.4294,0.0,3.0,11.81,0.0,7.0,0
PRJ-305520,8.85,103.0,43.2,2.0,0.1066,35.0,0.2069,0.0,3.0,17.77,0.0,7.0,0
PRJ-305521,9.41,135.0,26.6,8.0,0.2204,47.0,0.2879,2.0,1.0,-0.57,1.0,2.0,0
PRJ-305522,3.62,123.0,70.5,2.0,0.0681,4.0,0.233,1.0,2.0,25.7,0.0,5.0,1
PRJ-305523,14.2,306.0,16.2,5.0,0.3893,35.0,0.199,0.0,1.0,3.11,0.0,6.0,0
PRJ-305524,24.63,268.0,79.7,2.0,0.1353,35.0,0.4436,4.0,4.0,-2.51,0.0,2.0,1
PRJ-305525,29.74,203.0,48.0,4.0,0.1596,58.0,0.4083,0.0,4.0,1.15,0.0,3.0,0
PRJ-305526,11.02,112.0,40.4,5.0,0.1004,23.0,0.2925,3.0,2.0,5.77,0.0,1.0,0
PRJ-305527,12.35,360.0,29.7,1.0,0.3369,45.0,0.3902,4.0,1.0,-17.77,0.0,4.0,0
PRJ-305528,20.38,444.0,34.4,3.0,0.1618,4.0,0.4178,1.0,4.0,3.11,0.0,3.0,1
PRJ-305529,11.24,150.0,108.6,7.0,0.0259,35.0,0.4086,4.0,3.0,-1.96,0.0,8.0,0
PRJ-305530,26.04,374.0,29.2,8.0,0.0292,15.0,0.2795,0.0,2.0,-3.21,1.0,0.0,0
PRJ-305531,11.94,438.0,109.2,8.0,0.4076,36.0,0.2978,3.0,2.0,-1.63,0.0,1.0,0
PRJ-305532,6.54,320.0,133.1,7.0,0.2629,36.0,0.372,4.0,2.0,11.69,0.0,7.0,1
PRJ-305533,14.44,328.0,39.7,8.0,0.1386,19.0,0.2052,4.0,1.0,0.0,0.0,5.0,0
PRJ-305534,4.15,127.0,12.6,2.0,0.2297,50.0,0.2329,1.0,3.0,-13.68,0.0,0.0,0
PRJ-305535,14.32,518.0,91.6,2.0,0.3787,26.0,0.1311,2.0,1.0,0.82,1.0,7.0,0
PRJ-305536,16.15,518.0,90.9,4.0,0.2091,15.0,0.5931,3.0,1.0,-3.01,0.0,3.0,1
PRJ-305537,7.25,397.0,110.2,8.0,0.3914,40.0,0.3564,2.0,4.0,-0.02,0.0,2.0,1
PRJ-305538,15.73,491.0,45.6,7.0,0.3289,31.0,0.5717,2.0,1.0,-1.02,0.0,0.0,0
PRJ-305539,10.33,345.0,60.4,3.0,0.2987,30.0,0.1673,2.0,1.0,4.14,0.0,3.0,0
PRJ-305540,7.04,372.0,34.1,1.0,0.2248,8.0,0.3185,0.0,2.0,-16.78,0.0,1.0,0
PRJ-305541,3.74,455.0,32.9,5.0,0.1423,57.0,0.4108,0.0,1.0,-16.36,0.0,2.0,0
PRJ-305542,4.5,63.0,58.2,3.0,0.152,21.0,0.4695,4.0,3.0,-1.19,0.0,7.0,1
PRJ-305543,32.14,153.0,96.9,2.0,0.292,33.0,0.4374,1.0,3.0,-3.25,0.0,6.0,1
PRJ-305544,10.04,145.0,82.9,2.0,0.6292,9.0,0.2953,2.0,2.0,-11.6,0.0,4.0,1
PRJ-305545,15.89,358.0,49.6,2.0,0.3905,0.0,0.3175,2.0,4.0,-24.62,0.0,5.0,0
PRJ-305546,10.96,164.0,102.4,3.0,0.2572,43.0,0.6061,0.0,4.0,2.88,1.0,1.0,0
PRJ-305547,32.65,238.0,16.6,5.0,0.3793,7.0,0.3748,2.0,3.0,-5.53,0.0,4.0,1
PRJ-305548,7.07,289.0,206.4,2.0,0.3325,41.0,0.6695,3.0,2.0,3.87,1.0,6.0,1
PRJ-305549,13.07,413.0,18.2,4.0,0.0872,2.0,0.3738,2.0,3.0,3.13,0.0,7.0,0
PRJ-305550,8.81,301.0,46.6,8.0,0.1273,19.0,0.2781,3.0,2.0,8.45,0.0,2.0,0
PRJ-305551,23.51,57.0,57.5,8.0,0.0321,54.0,0.3912,1.0,2.0,-12.87,1.0,2.0,0
PRJ-305552,15.78,384.0,59.1,7.0,0.4057,33.0,0.4057,4.0,3.0,0.19,1.0,0.0,0
PRJ-305553,12.75,256.0,95.7,3.0,0.1889,18.0,0.0603,3.0,3.0,24.96,1.0,1.0,0
PRJ-305554,4.95,101.0,24.2,2.0,0.2102,6.0,0.2629,2.0,3.0,2.86,0.0,5.0,1
PRJ-305555,41.86,367.0,61.9,8.0,0.1662,50.0,0.2315,4.0,1.0,17.84,0.0,7.0,0
PRJ-305556,11.18,178.0,78.3,4.0,0.1968,34.0,0.2575,0.0,3.0,8.34,0.0,4.0,1
PRJ-305557,6.25,273.0,105.0,4.0,0.2718,26.0,0.1812,4.0,1.0,-10.73,0.0,2.0,0
PRJ-305558,3.75,523.0,39.4,4.0,0.2381,46.0,0.4994,2.0,2.0,28.82,0.0,1.0,1
PRJ-305559,4.39,162.0,53.7,2.0,0.1983,55.0,0.3508,1.0,3.0,16.62,1.0,3.0,0
PRJ-305560,12.67,483.0,48.5,6.0,0.2614,40.0,0.2395,3.0,1.0,-15.5,0.0,5.0,0
PRJ-305561,23.75,274.0,75.8,2.0,0.111,28.0,0.3862,1.0,4.0,-1.92,1.0,4.0,1
PRJ-305562,15.1,506.0,76.1,2.0,0.0413,37.0,0.2203,3.0,3.0,21.37,0.0,2.0,0
PRJ-305563,3.91,465.0,38.1,7.0,0.1949,51.0,0.6671,4.0,4.0,7.66,1.0,8.0,0
PRJ-305564,12.65,456.0,47.9,6.0,0.1738,17.0,0.2103,2.0,2.0,-22.13,0.0,1.0,0
PRJ-305565,28.36,147.0,50.5,7.0,0.1428,40.0,0.0423,1.0,2.0,-8.4,0.0,3.0,0
PRJ-305566,9.8,436.0,21.0,6.0,0.1196,31.0,0.2366,3.0,1.0,-9.5,0.0,1.0,1
PRJ-305567,15.13,226.0,64.4,1.0,0.12,15.0,0.2369,0.0,4.0,17.77,0.0,5.0,0
PRJ-305568,10.1,495.0,62.6,4.0,0.2303,13.0,0.0549,0.0,2.0,6.19,0.0,0.0,0
PRJ-305569,17.36,535.0,21.2,4.0,0.3313,34.0,0.5905,1.0,1.0,-3.69,1.0,8.0,0
PRJ-305570,6.99,347.0,67.4,3.0,0.4318,10.0,0.5639,1.0,1.0,-9.34,0.0,5.0,0
PRJ-305571,1.2,496.0,225.3,4.0,0.3723,16.0,0.5445,2.0,1.0,8.03,1.0,2.0,0
PRJ-305572,5.16,308.0,26.6,4.0,0.2118,22.0,0.4108,3.0,1.0,-1.49,0.0,7.0,0
PRJ-305573,8.96,61.0,21.0,5.0,0.1284,11.0,0.1584,0.0,3.0,2.16,0.0,7.0,0
PRJ-305574,11.81,477.0,77.7,8.0,0.0913,19.0,0.3515,4.0,2.0,7.28,0.0,3.0,0
PRJ-305575,9.21,307.0,37.9,6.0,0.2431,19.0,0.3675,0.0,3.0,2.09,0.0,6.0,0
PRJ-305576,9.08,66.0,95.9,8.0,0.2535,2.0,0.4058,4.0,1.0,-16.27,0.0,5.0,1
PRJ-305577,23.88,77.0,46.2,7.0,0.3451,17.0,0.5711,1.0,2.0,10.25,0.0,6.0,0
PRJ-305578,5.79,403.0,31.1,6.0,0.1989,39.0,0.2595,4.0,3.0,12.43,1.0,6.0,0
PRJ-305579,12.7,502.0,45.6,3.0,0.3872,29.0,0.5505,2.0,3.0,25.28,0.0,7.0,0
PRJ-305580,4.1,390.0,76.1,5.0,0.1181,22.0,0.5169,4.0,4.0,-7.49,0.0,5.0,1
PRJ-305581,19.7,263.0,74.3,1.0,0.3448,38.0,0.192,3.0,1.0,15.39,1.0,3.0,1
PRJ-305582,14.84,196.0,15.0,8.0,0.1727,11.0,0.3805,2.0,2.0,15.34,1.0,2.0,0
PRJ-305583,41.36,252.0,75.9,2.0,0.3204,58.0,0.3037,4.0,4.0,12.8,1.0,1.0,0
PRJ-305584,5.63,204.0,51.6,2.0,0.0805,4.0,0.4261,2.0,3.0,1.91,0.0,1.0,1
PRJ-305585,33.64,180.0,54.7,8.0,0.4731,28.0,0.7056,0.0,3.0,-11.0,1.0,4.0,0
PRJ-305586,6.2,108.0,64.4,1.0,0.5236,47.0,0.2068,2.0,4.0,-3.49,0.0,7.0,0
PRJ-305587,9.75,326.0,20.7,5.0,0.3121,45.0,0.3658,3.0,4.0,-13.43,1.0,1.0,0
PRJ-305588,4.61,153.0,14.4,5.0,0.3461,27.0,0.1659,3.0,3.0,-18.1,0.0,1.0,0
PRJ-305589,41.02,116.0,15.4,2.0,0.062,29.0,0.328,1.0,3.0,9.04,0.0,1.0,0
PRJ-305590,16.35,181.0,91.9,4.0,0.3639,52.0,0.4841,3.0,4.0,-10.07,1.0,6.0,1
PRJ-305591,16.47,440.0,91.4,7.0,0.0736,26.0,0.404,2.0,4.0,-23.76,1.0,4.0,0
PRJ-305592,6.62,328.0,4.9,6.0,0.1267,2.0,0.5649,1.0,3.0,1.5,0.0,0.0,0
PRJ-305593,1.99,288.0,47.8,5.0,0.2998,24.0,0.3246,1.0,4.0,9.76,0.0,2.0,0
PRJ-305594,9.47,338.0,33.3,5.0,0.3584,2.0,0.2014,3.0,1.0,7.59,1.0,1.0,1
PRJ-305595,8.26,325.0,23.0,3.0,0.4096,52.0,0.398,2.0,2.0,-11.82,0.0,3.0,0
PRJ-305596,2.92,291.0,104.2,5.0,0.1758,13.0,0.504,2.0,4.0,-7.2,1.0,8.0,0
PRJ-305597,9.92,461.0,118.1,1.0,0.0837,8.0,0.2171,2.0,2.0,4.96,0.0,1.0,1
PRJ-305598,12.72,406.0,56.6,1.0,0.1847,37.0,0.4428,2.0,4.0,10.89,0.0,4.0,1
PRJ-305599,17.09,136.0,31.8,7.0,0.2693,17.0,0.4002,4.0,2.0,5.25,0.0,7.0,0
PRJ-305600,2.19,449.0,36.4,2.0,0.1011,44.0,0.4672,3.0,4.0,10.5,0.0,4.0,0
PRJ-305601,4.83,131.0,19.8,6.0,0.4075,43.0,0.3644,1.0,2.0,-1.99,0.0,6.0,0
PRJ-305602,6.79,83.0,36.0,1.0,0.1158,31.0,0.0484,2.0,4.0,4.81,0.0,2.0,0
PRJ-305603,24.55,253.0,25.6,3.0,0.2923,17.0,0.3707,4.0,2.0,2.62,0.0,5.0,1
PRJ-305604,24.25,239.0,113.0,8.0,0.4807,16.0,0.4124,4.0,2.0,-13.18,0.0,0.0,0
PRJ-305605,15.77,434.0,9.8,3.0,0.3214,0.0,0.6227,3.0,4.0,-21.17,0.0,0.0,1
PRJ-305606,9.79,389.0,85.0,8.0,0.3742,53.0,0.6519,2.0,4.0,-10.29,0.0,0.0,0
PRJ-305607,25.52,73.0,24.2,3.0,0.1026,13.0,0.5596,2.0,3.0,-8.83,0.0,2.0,0
PRJ-305608,14.51,291.0,75.5,6.0,0.23,28.0,0.2976,3.0,1.0,15.98,0.0,3.0,1
PRJ-305609,24.62,438.0,44.2,6.0,0.1897,1.0,0.4573,3.0,3.0,-1.41,0.0,5.0,0
PRJ-305610,16.25,407.0,85.9,6.0,0.5655,30.0,0.4495,2.0,2.0,-10.09,1.0,7.0,0
PRJ-305611,3.23,292.0,16.1,3.0,0.3018,17.0,0.4507,1.0,1.0,-2.33,0.0,1.0,0
PRJ-305612,1.97,349.0,30.6,7.0,0.2037,30.0,0.4868,3.0,1.0,2.44,1.0,4.0,0
PRJ-305613,9.11,323.0,38.1,3.0,0.0656,19.0,0.2666,3.0,4.0,-5.29,0.0,7.0,0
PRJ-305614,21.28,159.0,51.2,7.0,0.4002,46.0,0.4065,3.0,3.0,-7.0,0.0,6.0,1
PRJ-305615,8.19,324.0,50.7,4.0,0.1793,57.0,0.2179,0.0,1.0,-4.83,0.0,7.0,0
PRJ-305616,28.69,379.0,19.6,7.0,0.3024,38.0,0.4036,4.0,4.0,2.5,0.0,4.0,0
PRJ-305617,20.05,72.0,15.1,8.0,0.5301,48.0,0.5744,3.0,3.0,-2.14,1.0,5.0,0
PRJ-305618,27.1,389.0,39.9,7.0,0.2027,27.0,0.5403,3.0,4.0,-5.68,0.0,0.0,0
PRJ-305619,9.29,168.0,46.5,4.0,0.2705,7.0,0.3335,1.0,4.0,-9.23,1.0,1.0,0
PRJ-305620,5.94,48.0,38.3,4.0,0.3705,21.0,0.0586,0.0,3.0,3.93,1.0,1.0,0
PRJ-305621,5.31,418.0,9.8,4.0,0.0583,7.0,0.439,4.0,1.0,-4.71,1.0,1.0,0
PRJ-305622,17.27,237.0,48.0,3.0,0.0711,2.0,0.3192,2.0,1.0,6.77,1.0,4.0,1
PRJ-305623,3.45,249.0,66.7,4.0,0.1241,59.0,0.7555,2.0,4.0,18.82,0.0,0.0,0
PRJ-305624,3.62,354.0,56.5,4.0,0.2632,28.0,0.7024,0.0,2.0,-13.45,1.0,6.0,0
PRJ-305625,7.84,322.0,43.0,6.0,0.1626,40.0,0.1189,4.0,3.0,-2.97,0.0,2.0,0
PRJ-305626,14.15,352.0,53.3,8.0,0.0561,25.0,0.525,2.0,3.0,-19.22,0.0,3.0,0
PRJ-305627,6.88,512.0,26.3,8.0,0.3361,37.0,0.475,1.0,3.0,-2.92,0.0,7.0,0
PRJ-305628,24.29,367.0,104.2,5.0,0.2532,17.0,0.4822,1.0,3.0,22.64,0.0,6.0,0
PRJ-305629,27.35,67.0,32.8,8.0,0.3557,35.0,0.1799,1.0,2.0,7.11,0.0,2.0,0
PRJ-305630,1.5,155.0,68.2,8.0,0.3095,31.0,0.2559,2.0,2.0,-8.03,0.0,1.0,0
PRJ-305631,16.46,267.0,41.8,4.0,0.0939,8.0,0.1625,4.0,3.0,5.51,0.0,7.0,0
PRJ-305632,8.22,278.0,88.4,4.0,0.1374,32.0,0.3098,2.0,4.0,-13.56,1.0,7.0,0
PRJ-305633,21.9,223.0,32.3,4.0,0.2442,15.0,0.1627,4.0,4.0,-13.56,0.0,7.0,0
PRJ-305634,16.83,136.0,89.0,1.0,0.2694,33.0,0.2544,3.0,1.0,7.86,0.0,2.0,1
PRJ-305635,13.71,97.0,113.2,3.0,0.2534,25.0,0.4378,2.0,1.0,-3.75,1.0,7.0,0
PRJ-305636,11.17,116.0,24.7,4.0,0.0809,19.0,0.5938,4.0,4.0,-2.68,0.0,6.0,0
PRJ-305637,3.64,515.0,82.7,7.0,0.2654,26.0,0.1066,0.0,1.0,-0.59,0.0,7.0,0
PRJ-305638,45.13,240.0,130.0,3.0,0.1055,4.0,0.4093,0.0,4.0,-3.07,0.0,0.0,1
PRJ-305639,4.79,520.0,59.7,6.0,0.3123,58.0,0.2099,1.0,1.0,15.66,0.0,1.0,0
PRJ-305640,33.87,210.0,99.7,3.0,0.2191,34.0,0.1375,0.0,2.0,-17.51,0.0,2.0,0
PRJ-305641,19.0,199.0,114.8,3.0,0.0964,2.0,0.6232,4.0,4.0,-9.63,0.0,5.0,1
PRJ-305642,8.51,287.0,90.8,1.0,0.1023,8.0,0.2489,2.0,3.0,2.71,0.0,0.0,0
PRJ-305643,7.62,513.0,26.9,5.0,0.3393,0.0,0.2798,2.0,3.0,-14.01,1.0,3.0,0
PRJ-305644,3.52,323.0,65.5,1.0,0.3863,15.0,0.4271,2.0,3.0,-9.15,0.0,0.0,0
PRJ-305645,12.53,62.0,71.1,2.0,0.2141,54.0,0.2577,3.0,3.0,10.32,0.0,2.0,0
PRJ-305646,3.41,179.0,8.5,5.0,0.2664,43.0,0.1488,3.0,1.0,-10.11,1.0,7.0,0
PRJ-305647,25.18,530.0,44.3,6.0,0.1391,52.0,0.4216,1.0,1.0,9.82,0.0,8.0,0
PRJ-305648,14.64,121.0,53.5,4.0,0.2794,28.0,0.392,2.0,3.0,-16.13,0.0,5.0,0
PRJ-305649,11.96,458.0,67.6,3.0,0.6623,17.0,0.1692,0.0,2.0,24.66,1.0,8.0,0
PRJ-305650,13.04,504.0,21.4,8.0,0.2961,22.0,0.4667,3.0,2.0,8.16,0.0,6.0,0
PRJ-305651,15.04,151.0,41.8,3.0,0.4101,19.0,0.3585,3.0,3.0,8.44,0.0,3.0,0
PRJ-305652,9.62,321.0,56.5,3.0,0.0792,52.0,0.3568,1.0,1.0,-4.65,1.0,4.0,0
PRJ-305653,10.55,341.0,35.5,1.0,0.2334,35.0,0.2104,1.0,1.0,0.13,0.0,7.0,0
PRJ-305654,36.17,437.0,8.3,3.0,0.0961,49.0,0.547,0.0,3.0,32.37,1.0,6.0,0
PRJ-305655,23.6,440.0,107.5,2.0,0.0581,12.0,0.5841,2.0,3.0,-13.12,0.0,8.0,0
PRJ-305656,18.47,74.0,160.3,3.0,0.1408,54.0,0.2805,4.0,3.0,-6.78,1.0,4.0,1
PRJ-305657,8.52,203.0,62.0,2.0,0.4342,52.0,0.491,4.0,1.0,-3.98,0.0,8.0,0
PRJ-305658,2.57,510.0,62.8,2.0,0.1875,35.0,0.5121,3.0,3.0,2.06,1.0,7.0,0
PRJ-305659,17.09,220.0,46.8,6.0,0.149,16.0,0.6097,1.0,3.0,8.26,0.0,2.0,0
PRJ-305660,13.01,166.0,15.3,4.0,0.1977,35.0,0.3384,0.0,4.0,5.96,0.0,8.0,1
PRJ-305661,10.39,356.0,11.0,6.0,0.2316,3.0,0.6131,1.0,1.0,-12.92,0.0,0.0,0
PRJ-305662,11.57,141.0,102.0,5.0,0.1674,11.0,0.2238,0.0,4.0,9.24,0.0,7.0,0
PRJ-305663,5.0,117.0,149.1,5.0,0.2295,31.0,0.4895,0.0,4.0,9.16,0.0,1.0,0
PRJ-305664,6.15,439.0,66.2,4.0,0.4596,58.0,0.4156,0.0,2.0,0.87,0.0,3.0,0
PRJ-305665,23.63,103.0,35.1,4.0,0.3458,44.0,0.277,0.0,4.0,-7.52,0.0,1.0,0
PRJ-305666,2.11,486.0,41.7,3.0,0.2827,14.0,0.2348,0.0,3.0,3.44,0.0,0.0,0
PRJ-305667,21.5,168.0,73.0,8.0,0.706,57.0,0.175,2.0,1.0,-3.35,1.0,2.0,0
PRJ-305668,29.51,97.0,98.5,4.0,0.2191,29.0,0.2603,4.0,3.0,-0.56,1.0,4.0,0
PRJ-305669,16.85,411.0,47.4,8.0,0.3001,37.0,0.2545,0.0,2.0,0.25,0.0,3.0,0
PRJ-305670,16.31,132.0,37.6,7.0,0.3946,48.0,0.3338,4.0,1.0,-10.48,0.0,1.0,1
PRJ-305671,6.11,226.0,21.1,5.0,0.4598,6.0,0.2065,1.0,2.0,0.46,1.0,7.0,0
PRJ-305672,6.81,218.0,32.1,7.0,0.3741,11.0,0.1934,3.0,3.0,12.85,1.0,6.0,0
PRJ-305673,9.03,296.0,69.9,6.0,0.2623,39.0,0.3984,4.0,3.0,8.15,1.0,3.0,1
PRJ-305674,4.25,279.0,59.2,7.0,0.302,25.0,0.2856,2.0,2.0,-2.3,0.0,4.0,0
PRJ-305675,6.45,141.0,55.7,7.0,0.2722,5.0,0.1959,0.0,3.0,-2.91,0.0,8.0,0
PRJ-305676,12.98,161.0,21.8,6.0,0.0894,8.0,0.1553,0.0,3.0,21.11,0.0,4.0,0
PRJ-305677,8.64,141.0,40.1,6.0,0.1998,11.0,0.6702,3.0,4.0,-10.42,0.0,6.0,1
PRJ-305678,13.77,72.0,83.4,7.0,0.4713,29.0,0.3404,2.0,3.0,7.77,0.0,1.0,0
PRJ-305679,23.57,366.0,123.3,2.0,0.4424,17.0,0.169,1.0,3.0,14.65,1.0,0.0,1
PRJ-305680,13.69,278.0,80.6,8.0,0.2613,54.0,0.2878,2.0,4.0,-13.18,1.0,4.0,0
PRJ-305681,16.43,98.0,98.3,5.0,0.4493,3.0,0.2823,1.0,1.0,-1.99,0.0,8.0,0
PRJ-305682,3.36,209.0,8.6,1.0,0.2126,25.0,0.2247,0.0,2.0,13.34,1.0,1.0,0
PRJ-305683,23.3,375.0,109.7,2.0,0.1408,21.0,0.5514,2.0,3.0,-8.71,1.0,2.0,1
PRJ-305684,3.3,186.0,65.6,7.0,0.2032,7.0,0.6707,0.0,2.0,1.81,1.0,6.0,0
PRJ-305685,8.21,243.0,56.1,7.0,0.4168,46.0,0.3691,1.0,4.0,-16.73,1.0,6.0,0
PRJ-305686,5.19,413.0,60.2,6.0,0.2193,45.0,0.5586,2.0,3.0,-4.81,0.0,1.0,0
PRJ-305687,2.58,377.0,139.3,6.0,0.354,3.0,0.7424,0.0,1.0,16.78,0.0,7.0,1
PRJ-305688,13.21,391.0,34.0,7.0,0.2048,32.0,0.2885,4.0,1.0,-14.88,1.0,4.0,0
PRJ-305689,17.38,233.0,60.2,8.0,0.0437,29.0,0.2578,4.0,1.0,-19.58,0.0,3.0,0
PRJ-305690,30.0,284.0,43.9,7.0,0.0483,3.0,0.4927,0.0,2.0,-0.43,0.0,2.0,0
PRJ-305691,14.52,463.0,22.9,2.0,0.0193,13.0,0.353,0.0,1.0,6.41,1.0,7.0,0
PRJ-305692,6.42,476.0,12.8,7.0,0.3479,22.0,0.2458,1.0,1.0,-5.84,1.0,5.0,1
PRJ-305693,8.49,72.0,22.5,5.0,0.1175,33.0,0.3938,3.0,4.0,-3.67,0.0,7.0,0
PRJ-305694,2.88,459.0,27.7,7.0,0.1135,27.0,0.1873,0.0,2.0,8.91,1.0,8.0,0
PRJ-305695,9.15,487.0,45.4,6.0,0.5742,29.0,0.3537,3.0,4.0,14.72,0.0,6.0,0
PRJ-305696,11.84,511.0,98.3,6.0,0.2178,43.0,0.4378,3.0,1.0,6.24,1.0,1.0,1
PRJ-305697,16.9,177.0,22.6,7.0,0.1437,9.0,0.2624,1.0,1.0,11.38,0.0,7.0,0
PRJ-305698,19.98,293.0,27.3,2.0,0.1269,4.0,0.2103,2.0,3.0,-0.34,0.0,3.0,1
PRJ-305699,16.53,66.0,137.3,7.0,0.3918,51.0,0.3926,0.0,2.0,-7.49,0.0,3.0,0
PRJ-305700,5.92,99.0,34.9,3.0,0.1329,13.0,0.4026,1.0,4.0,-17.85,0.0,7.0,0
PRJ-305701,4.74,323.0,30.1,2.0,0.2769,30.0,0.3288,4.0,4.0,-16.53,0.0,6.0,0
PRJ-305702,19.05,146.0,31.0,6.0,0.258,3.0,0.3913,0.0,2.0,-1.5,0.0,6.0,0
PRJ-305703,2.51,156.0,52.9,8.0,0.3863,59.0,0.2361,0.0,3.0,15.6,1.0,4.0,0
PRJ-305704,39.33,191.0,45.8,1.0,0.2199,42.0,0.2257,2.0,2.0,-11.29,0.0,3.0,0
PRJ-305705,6.87,272.0,28.4,8.0,0.2172,59.0,0.428,2.0,2.0,36.9,0.0,6.0,1
PRJ-305706,25.4,120.0,36.5,3.0,0.1796,57.0,0.4473,3.0,1.0,-2.09,0.0,7.0,0
PRJ-305707,7.81,442.0,85.2,8.0,0.0912,15.0,0.1209,0.0,3.0,-12.03,1.0,6.0,0
PRJ-305708,17.65,375.0,58.0,1.0,0.2715,24.0,0.2854,2.0,2.0,-6.6,1.0,8.0,1
PRJ-305709,4.87,436.0,115.7,5.0,0.1602,52.0,0.4452,2.0,1.0,-0.86,0.0,5.0,0
PRJ-305710,12.34,503.0,39.5,5.0,0.5947,31.0,0.2327,2.0,1.0,16.4,0.0,6.0,0
PRJ-305711,3.02,342.0,85.0,7.0,0.2921,43.0,0.3716,0.0,3.0,1.39,0.0,7.0,0
PRJ-305712,15.04,224.0,87.0,4.0,0.5202,27.0,0.2377,4.0,2.0,-14.91,0.0,0.0,0
PRJ-305713,4.8,529.0,27.0,1.0,0.2232,25.0,0.4587,4.0,1.0,21.11,0.0,2.0,1
PRJ-305714,5.39,325.0,63.5,2.0,0.2463,24.0,0.4311,2.0,3.0,-7.37,0.0,8.0,1
PRJ-305715,8.82,274.0,50.2,3.0,0.1731,48.0,0.1122,1.0,3.0,-9.74,0.0,0.0,0
PRJ-305716,10.15,250.0,9.1,7.0,0.5792,29.0,0.3529,1.0,4.0,5.63,0.0,5.0,0
PRJ-305717,16.91,64.0,13.4,1.0,0.2509,25.0,0.359,3.0,2.0,11.95,0.0,5.0,0
PRJ-305718,15.81,518.0,54.4,7.0,0.1135,30.0,0.3453,0.0,1.0,11.59,0.0,5.0,0
PRJ-305719,13.24,450.0,9.9,5.0,0.2999,29.0,0.468,1.0,2.0,-20.97,0.0,0.0,0
PRJ-305720,21.45,391.0,7.7,5.0,0.2604,12.0,0.2177,0.0,3.0,19.53,0.0,7.0,0
